name,total_points,pos,minutes,now_cost,was_home,ict_index,xG,xA,clean_sheets,strength,saves,opponent_team,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
MartinDubravka,0,1,0,48,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
MartinKelly,0,2,0,41,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
MartínMontoya,0,2,0,45,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
MarvelousNakamba,3,3,90,43,True,1.4,0.003675947586695353,0.006592665488521258,1,3,0,4,1170,1210,1190,1200
MasonGreenwood,2,3,73,70,False,4.3,0.14503359000967897,0.07569063390078752,0,4,0,15,1110,1130,1010,1050
MasonHolgate,14,2,90,48,False,9.4,0.07104124532391627,0.01494715093738503,1,3,0,9,1190,1190,1200,1180
MasonMount,1,3,90,70,False,4.4,0.1558188599800425,0.23370287480897134,0,4,0,20,1140,1200,1110,1160
MatejVydra,1,4,8,48,False,0.0,0.1610986551171855,0.0797030177751654,0,4,0,2,1150,1150,1180,1210
MateoKovacic,1,3,19,53,False,2.3,0.03478227974846959,0.0639896921246596,0,4,0,20,1140,1200,1110,1160
MateuszBogusz,0,3,0,43,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
MateuszKlich,4,3,88,52,True,9.4,0.093333282441433,0.12244315252506308,0,3,0,14,1240,1320,1330,1350
MatheusPereira,0,3,0,53,False,0.0,0.16280356742441654,0.15600023537874225,0,2,0,12,1260,1320,1330,1350
MathewRyan,0,1,0,42,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
MatijaSarkic,0,1,0,44,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
MatteoGuendouzi,0,3,0,47,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
MatthewCash,0,2,0,50,True,0.0,0.0099490936845541,0.05933698124828793,0,3,0,4,1170,1210,1190,1200
MatthewClarke,0,2,0,44,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
MatthewLongstaff,0,3,0,48,False,0.0,0.0,0.06274157911539077,0,4,0,10,1060,1110,1130,1160
MatthewLowton,6,2,90,45,False,2.5,0.023452923372387885,0.07444508112967015,1,4,0,2,1150,1150,1180,1210
MattyJames,0,3,0,43,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
MattDoherty,0,2,0,56,False,0.0,0.020982295274734497,0.047657184799512226,0,4,0,11,1150,1170,1210,1250
MattMacey,0,1,0,40,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
MattPhillips,2,3,86,51,False,2.5,0.09330634171298395,0.07655355931880574,0,2,0,12,1260,1320,1330,1350
MattRitchie,0,3,0,49,False,0.0,0.01462090801861551,0.11222391037477387,0,4,0,10,1060,1110,1130,1160
MattTargett,6,2,90,51,True,2.4,0.009247009987356487,0.06665539217215997,1,3,0,4,1170,1210,1190,1200
MaximeLeMarchand,0,2,0,41,True,0.0,0.0047531649470329285,0.0,0,4,0,3,1170,1210,1190,1200
MaxKilman,0,2,0,40,True,0.0,0.019532661388317742,0.020870524644851687,0,3,0,5,1240,1280,1270,1310
MaxLowe,0,2,0,43,True,0.0,0.010844764532521367,0.02343730442225933,0,2,0,13,1190,1190,1200,1180
MaxMeyer,0,3,0,47,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
MaxThompson,0,4,0,45,False,0.0,0.0,0.0,0,4,0,2,1150,1150,1180,1210
MbwanaSamatta,0,4,0,59,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
MeritanShabani,0,3,0,44,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
MesutÖzil,0,3,0,67,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
MichaelHector,0,2,0,41,True,0.0,0.021599335595965385,0.004874539561569691,0,4,0,3,1170,1210,1190,1200
MichaelKeane,6,2,90,51,False,6.3,0.05429648018131653,0.036334489989611835,1,3,0,9,1190,1190,1200,1180
MichaelObafemi,0,4,0,46,False,0.0,0.0,0.0,0,3,0,1,1170,1210,1190,1200
MichaelVerrips,0,1,0,40,True,0.0,0.0,0.0,0,2,0,13,1190,1190,1200,1180
MichailAntonio,0,4,0,66,True,0.0,0.5284569143856827,0.09759098575695564,0,4,0,6,1100,1150,1020,1050
MichyBatshuayi,0,4,0,57,False,0.0,0.08126356167485937,0.10342007828876376,0,3,0,19,1150,1160,1170,1180
MiguelAlmirón,1,3,15,56,False,0.2,0.0,0.0,0,4,0,10,1060,1110,1130,1160
MohamedNaserElSayedElneny,2,3,90,42,True,1.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
MohamedSalah,7,3,90,124,True,14.4,0.5121021355236216,0.14460325520485637,0,4,0,17,1190,1240,1280,1320
MohammedSalisu,0,2,0,43,False,0.0,0.009843666851520537,0.010044016689062117,0,3,0,1,1170,1210,1190,1200
MoiseKean,0,4,0,57,False,0.0,0.011172860860824585,0.0,0,3,0,9,1190,1190,1200,1180
MorganGibbsWhite,0,3,0,49,True,0.0,0.0,0.013101949356496334,0,3,0,5,1240,1280,1270,1310
MoussaDjenepo,1,3,27,54,False,2.3,0.035539214753291824,0.016867900097912007,0,3,0,1,1170,1210,1190,1200
MoussaSissoko,2,3,90,47,False,0.9,0.01008016438711257,0.008781403391843754,0,4,0,11,1150,1170,1210,1250
NGoloKanté,1,3,90,49,False,3.9,0.0,0.0,0,4,0,20,1140,1200,1110,1160
NabyKeita,0,3,0,52,True,0.0,0.03932588808238506,0.09129509925842284,0,4,0,17,1190,1240,1280,1320
NampalysMendy,1,3,72,42,True,0.4,0.002851874101907015,0.008002228662371635,0,4,0,7,1150,1150,1180,1210
NathanielClyne,0,2,0,45,False,0.0,0.009456456997073613,0.017114224915321056,0,3,0,19,1150,1160,1170,1180
NathanielPhillips,0,2,0,40,True,0.0,0.016437240317463873,0.005990455113351345,0,4,0,17,1190,1240,1280,1320
NathanAké,1,2,90,54,True,2.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
NathanFerguson,0,2,0,38,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
NathanRedmond,1,3,27,64,False,1.4,0.11099284626543522,0.06942555624991656,0,3,0,1,1170,1210,1190,1200
NathanTella,0,3,0,43,False,0.0,0.07032633437351747,0.0,0,3,0,1,1170,1210,1190,1200
NealMaupay,0,4,0,61,False,0.0,0.43628426784506213,0.13195471780804488,0,4,0,8,1240,1280,1270,1310
NecoWilliams,0,2,0,38,True,0.0,0.0172450415790081,0.03867974281311035,0,4,0,17,1190,1240,1280,1320
NeeskensKebano,0,3,0,47,True,0.0,0.05448597092181444,0.0,0,4,0,3,1170,1210,1190,1200
NeilTaylor,0,2,0,42,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
NemanjaMatic,2,3,90,47,False,0.6,0.010985721771915754,0.041625726285080114,0,4,0,15,1110,1130,1010,1050
NickPope,11,1,90,56,False,4.7,0.0,0.0030732317162411554,1,4,6,2,1150,1150,1180,1210
NicolasPépé,2,3,84,76,True,4.7,0.0,0.0,0,4,0,16,1140,1200,1110,1160
NicolásOtamendi,0,2,0,49,True,0.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
NielsNkounkou,0,2,0,40,False,0.0,0.01695982180535793,0.0,0,3,0,9,1190,1190,1200,1180
NélsonCabralSemedo,1,2,90,52,True,4.1,0.0,0.0,0,3,0,5,1240,1280,1270,1310
OdionIghalo,0,4,0,61,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
OlaAina,6,2,90,46,True,1.3,0.031721545960754154,0.05978178925812244,1,4,0,3,1170,1210,1190,1200
OleksandrZinchenko,0,2,0,55,True,0.0,0.028783556672611406,0.0384449249665652,0,5,0,18,1110,1130,1010,1050
OliverBurke,5,3,73,41,True,7.1,0.13368924393465645,0.12961367037343352,0,2,0,13,1190,1190,1200,1180
OliverCasey,0,2,0,39,True,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
OliverMcBurnie,0,4,0,56,True,0.0,0.1649608008918308,0.0502031229081608,0,2,0,13,1190,1190,1200,1180
OliverNorwood,0,3,0,45,True,0.0,0.010688485820656237,0.04063256910961607,0,2,0,13,1190,1190,1200,1180
OliverSkipp,0,3,0,44,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
OlivierGiroud,6,4,70,67,False,7.9,0.3175490048847029,0.08398565197629589,0,4,0,20,1140,1200,1110,1160
OllieWatkins,1,4,90,66,True,9.9,0.47832398502914986,0.1464742051989392,1,3,0,4,1170,1210,1190,1200
OluwasemilogoAdesewoIbidapoAjayi,5,2,90,48,False,2.6,0.0,0.0,0,2,0,12,1260,1320,1330,1350
OriolRomeuVidal,2,3,90,45,False,3.9,0.0,0.0,0,3,0,1,1170,1210,1190,1200
OskarBuur,0,2,0,39,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
OwenOtasowie,4,3,45,45,True,5.9,0.12171200420707465,0.07775371670722962,0,3,0,5,1240,1280,1270,1310
PabloFornals,1,3,45,59,True,1.7,0.1623274808128675,0.06253067442836861,0,4,0,6,1100,1150,1020,1050
PabloHernándezDomínguez,7,3,8,57,True,5.7,0.0,0.0,0,3,0,14,1240,1320,1330,1350
PabloMarí,0,2,0,44,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
PascalGroß,1,3,4,58,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
PascalStruijk,0,2,0,40,True,0.0,0.0878832202611698,0.0012466864039500556,0,3,0,14,1240,1320,1330,1350
PatrickBamford,6,4,83,67,True,13.3,0.4979511873264398,0.09543633201558677,0,3,0,14,1240,1320,1330,1350
PatrickvanAanholt,2,2,90,54,False,2.7,0.07463110569450591,0.03608735930174589,0,3,0,19,1150,1160,1170,1180
PauloGazzaniga,0,1,0,43,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
PaulDummett,0,2,0,44,False,0.0,0.0,0.029741036891937255,0,4,0,10,1060,1110,1130,1160
PaulPogba,4,3,90,76,False,3.1,0.08867264176277738,0.03928937552202689,0,4,0,15,1110,1130,1010,1050
PedroLombaNeto,9,3,90,57,True,10.4,0.0,0.0,0,3,0,5,1240,1280,1270,1310
PhilBardsley,0,2,0,44,False,0.0,0.015853628516197205,0.0,0,4,0,2,1150,1150,1180,1210
PhilFoden,2,3,75,61,True,6.2,0.20467777668752454,0.20693160864439883,0,5,0,18,1110,1130,1010,1050
PhilJagielka,-1,2,51,39,True,0.4,0.0,0.0,0,2,0,13,1190,1190,1200,1180
PhilJones,0,2,0,48,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
PierreEmerickAubameyang,10,3,90,114,True,7.7,0.37615299451610307,0.06840817480469527,0,4,0,16,1140,1200,1110,1160
PierreEmileHøjbjerg,1,3,90,49,False,1.4,0.0,0.0,0,4,0,11,1150,1170,1210,1250
RaheemSterling,7,3,90,115,True,18.2,0.413709827363491,0.20362734124064447,0,5,0,18,1110,1130,1010,1050
RaphaelDiasBelloli,1,3,90,56,True,11.6,0.0,0.0,0,3,0,14,1240,1320,1330,1350
RayanAitNouri,0,2,0,50,True,0.0,0.021392404961471375,0.04110703130181019,0,3,0,5,1240,1280,1270,1310
RaúlJiménez,0,4,0,81,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
ReeceJames,1,2,90,50,False,4.7,0.0512810362421948,0.1289651259455992,0,4,0,20,1140,1200,1110,1160
ReissNelson,0,3,0,51,True,0.0,0.02845854498445988,0.0,0,4,0,16,1140,1200,1110,1160
RekeemHarper,0,3,0,43,False,0.0,0.01479767542332411,0.0,0,2,0,12,1260,1320,1330,1350
RhianBrewster,1,4,16,44,True,2.4,0.08427455173805357,0.08324799798429013,0,2,0,13,1190,1190,1200,1180
RhysWilliams,2,2,90,40,True,3.1,0.017107393592596054,0.03961538771788279,0,4,0,17,1190,1240,1280,1320
RicardoDomingosBarbosaPereira,0,2,0,59,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
RicharlisondeAndrade,8,4,90,80,False,5.2,0.0,0.0,1,3,0,9,1190,1190,1200,1180
RiyadMahrez,0,3,0,81,True,0.0,0.21615688927957546,0.229768264795775,0,5,0,18,1110,1130,1010,1050
RobbieBrady,2,3,90,50,False,2.7,0.04121565897213785,0.047820122618424256,1,4,0,2,1150,1150,1180,1210
RobertoFirmino,9,4,90,91,True,17.0,0.38976904094495163,0.12192555717020122,0,4,0,17,1190,1240,1280,1320
RobertoJimenezGago,0,1,0,45,True,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
RobertSnodgrass,1,3,2,56,True,0.1,0.01876067133112387,0.049093866551464256,0,2,0,6,1100,1150,1020,1050
RobertSánchez,9,1,90,45,False,3.7,0.0,0.0,1,4,4,8,1240,1280,1270,1310
RobinKoch,0,2,0,43,True,0.0,0.04170929911461743,0.011437109417536041,0,3,0,14,1240,1320,1330,1350
RobinOlsen,6,1,90,45,False,1.7,0.0,0.0,1,3,2,9,1190,1190,1200,1180
RobHolding,2,2,90,43,True,2.2,0.03336004235527732,0.009121944450519302,0,4,0,16,1140,1200,1110,1160
RodrigoHernandez,2,3,90,53,True,6.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
RodrigoMoreno,12,4,81,57,True,15.2,0.0,0.0,0,3,0,14,1240,1320,1330,1350
RolandoAarons,0,3,0,48,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
RomaineSawyers,2,3,90,46,False,0.5,0.007889807714443458,0.03591000641647138,0,2,0,12,1260,1320,1330,1350
RomainSaïss,2,2,90,49,True,2.5,0.0,0.0,0,3,0,5,1240,1280,1270,1310
RossBarkley,0,3,0,59,True,0.0,0.18213943813584352,0.17817876831089194,0,3,0,4,1170,1210,1190,1200
RubenLoftusCheek,3,3,76,59,True,2.5,0.12662386413042745,0.048628659763683885,1,4,0,3,1170,1210,1190,1200
RuiPedrodosSantosPatrício,2,1,90,53,True,1.1,0.0,0.0,0,3,2,5,1240,1280,1270,1310
RyanBennett,0,2,0,44,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
RyanBertrand,1,2,90,50,False,1.8,0.013885924730587888,0.043431210711046504,0,3,0,1,1170,1210,1190,1200
RyanFraser,5,3,75,56,False,9.2,0.04807311395073638,0.12756057784837835,0,4,0,10,1060,1110,1130,1160
RyanFredericks,0,2,0,42,True,0.0,0.017914991080760955,0.12987349126487974,0,4,0,6,1100,1150,1020,1050
RyanInniss,0,2,0,40,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
RyanSessegnon,0,2,0,47,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
RúbenDiogodaSilvaNeves,2,3,90,51,True,4.3,0.0,0.0,0,3,0,5,1240,1280,1270,1310
RúbenGonçaloSilvaNascimentoVinagre,0,2,0,41,True,0.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
RúbenSantosGatoAlvesDias,0,2,90,61,True,5.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
RúnarAlexRúnarsson,0,1,0,44,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
SadioMané,2,3,90,118,True,10.5,0.0,0.0,0,4,0,17,1190,1240,1280,1320
SamField,0,3,0,48,False,0.0,0.0,0.0,0,2,0,12,1260,1320,1330,1350
SamJohnstone,4,1,90,45,False,5.2,0.0,0.0,0,2,6,12,1260,1320,1330,1350
SamWoods,0,2,0,40,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
SanderBerge,1,3,11,49,True,0.0,0.09357050648675516,0.13380121926848704,0,2,0,13,1190,1190,1200,1180
SaïdBenrahma,2,3,87,60,True,1.6,0.0,0.0,0,4,0,6,1100,1150,1020,1050
ScottDann,2,2,90,43,False,3.4,0.04569072897235552,0.0014677362826963265,0,3,0,19,1150,1160,1170,1180
ScottMcTominay,1,3,1,49,False,0.2,0.04785337164998055,0.08203747928142548,0,4,0,15,1110,1130,1010,1050
SeadKolasinac,0,2,0,48,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
SeamusColeman,0,2,0,48,False,0.0,0.03003799298312515,0.04477704572491348,0,3,0,9,1190,1190,1200,1180
SeanLongstaff,2,3,90,46,False,2.3,0.0251153230201453,0.014318672940135004,0,4,0,10,1060,1110,1130,1160
SergeAurier,1,2,90,52,False,3.1,0.09270773841334241,0.2135757340916566,0,4,0,11,1150,1170,1210,1250
SergioAgüero,1,4,14,103,True,0.8,0.0,0.0,0,5,0,18,1110,1130,1010,1050
SergioReguilón,1,2,14,55,False,0.5,0.0,0.0,0,4,0,11,1150,1170,1210,1250
SergioRomero,0,1,0,49,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
ShaneDuffy,0,2,0,43,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
ShaneLong,0,4,0,51,False,0.0,0.005838615142486311,0.0,0,3,0,1,1170,1210,1190,1200
ShkodranMustafi,0,2,0,50,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
SimonMoore,0,1,0,43,True,0.0,0.0,0.0,0,2,0,13,1190,1190,1200,1180
SofianeBoufal,0,3,0,54,False,0.0,0.0,0.0,0,3,0,1,1170,1210,1190,1200
SokratisPapastathopoulos,0,2,0,48,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
SolomonMarch,3,3,90,50,False,3.3,0.0,0.0,1,4,0,8,1240,1280,1270,1310
StefanJohansen,0,3,0,47,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
StephenHenderson,0,1,0,40,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
StevenAlzate,3,3,90,42,False,1.3,0.06455626183499892,0.07467483185852568,1,4,0,8,1240,1280,1270,1310
StevenBergwijn,2,3,75,70,False,1.3,0.09488276648335159,0.041301099001429975,0,4,0,11,1150,1170,1210,1250
StuartArmstrong,2,3,62,55,False,1.4,0.08001594804227351,0.06960636982694268,0,3,0,1,1170,1210,1190,1200
StuartDallas,7,2,90,51,True,11.1,0.10123022379619735,0.06297718341063176,0,3,0,14,1240,1320,1330,1350
SébastienHaller,7,4,90,61,True,6.9,0.0,0.0,0,4,0,6,1100,1150,1020,1050
TahithChong,0,3,0,44,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
TakumiMinamino,0,3,0,60,True,0.0,0.15770720032354196,0.031207111477851865,0,3,0,17,1190,1240,1280,1320
TammyAbraham,1,4,19,71,False,0.0,0.27429060600697996,0.03607437303289771,0,4,0,20,1140,1200,1110,1160
TanguyNdombele,0,3,0,59,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
TariqLamptey,6,2,77,46,False,0.4,0.06390944631262259,0.07354372468861667,1,4,0,8,1240,1280,1270,1310
TedenMengi,0,2,0,39,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
TerenceKongolo,0,2,0,43,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
TheoWalcott,9,3,62,58,False,8.1,0.12250514526385815,0.046640347223728895,0,3,0,1,1170,1210,1190,1200
ThiagoAlcántaradoNascimento,0,3,0,55,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
ThiagoThiago,1,2,90,56,False,3.2,0.0,0.0,0,4,0,20,1140,1200,1110,1160
ThomasPartey,0,3,0,49,True,0.0,0.06013718154281378,0.044120714467551024,0,4,0,16,1140,1200,1110,1160
TimothyCastagne,0,2,0,57,True,0.0,0.04401750076148245,0.07901716025339234,0,4,0,7,1150,1150,1180,1210
TimothyFosuMensah,0,2,0,43,False,0.0,0.015449298545718191,0.30515241622924805,0,4,0,15,1110,1130,1010,1050
TimoWerner,2,4,90,92,False,6.7,0.3979715677643461,0.1382828519812652,0,4,0,20,1140,1200,1110,1160
TimReam,0,2,0,42,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
TobyAlderweireld,1,2,90,54,False,3.6,0.023337254093752965,0.050664843784438245,0,4,0,11,1150,1170,1210,1250
TomasSoucek,2,3,90,53,True,1.8,0.23613998892584018,0.04065922661019223,0,4,0,6,1100,1150,1020,1050
TommyDoyle,0,3,0,44,True,0.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
TomCairney,0,3,0,52,True,0.0,0.05839645853266121,0.09888524450361727,0,4,0,3,1170,1210,1190,1200
TomDavies,0,3,0,52,False,0.0,0.005107384071581893,0.05181655349830786,0,3,0,9,1190,1190,1200,1180
TomHeaton,0,1,0,45,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
TosinAdarabioyo,9,2,90,45,True,2.3,0.06043156404048204,0.010246958434581756,1,4,0,3,1170,1210,1190,1200
TrentAlexanderArnold,2,2,90,73,True,5.2,0.06275188429626051,0.20273061303628814,0,4,0,17,1190,1240,1280,1320
TylerRoberts,1,3,6,46,True,0.3,0.04825064638519988,0.08396488964995917,0,3,0,14,1240,1320,1330,1350
TyrickMitchell,0,2,0,38,False,0.0,0.008532751638155717,0.009815546182485728,0,3,0,19,1150,1160,1170,1180
TyroneMings,6,2,90,54,True,4.2,0.07317660498217896,0.006824928192565074,1,3,0,4,1170,1210,1190,1200
VicenteGuaita,2,1,90,48,False,1.0,0.0,0.0,0,3,1,19,1150,1160,1170,1180
VictorLindelöf,4,2,90,48,False,4.9,0.0,0.0,0,4,0,15,1110,1130,1010,1050
VirgilvanDijk,0,2,0,62,True,0.0,0.11067652106285095,0.0,0,4,0,17,1190,1240,1280,1320
VitorFerreira,4,3,1,47,True,3.0,0.0,0.0,0,3,0,5,1240,1280,1270,1310
VladimirCoufal,8,2,90,46,True,12.1,0.038498414214700453,0.170587365476725,0,4,0,6,1100,1150,1020,1050
WayneHennessey,0,1,0,43,False,0.0,0.0,0.0,0,3,0,19,1150,1160,1170,1180
WesleyFofana,1,2,90,50,True,6.3,0.04986737374412385,0.01215729421298755,0,4,0,7,1150,1150,1180,1210
WesleyMoraes,0,4,0,60,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
WesFoderingham,0,1,0,43,True,0.0,0.0,0.0,0,2,0,13,1190,1190,1200,1180
WesMorgan,0,2,0,44,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
WilfredNdidi,3,3,90,48,True,3.4,0.018158477950183785,0.05657584137995454,0,4,0,7,1150,1150,1180,1210
WilfriedZaha,2,3,90,71,False,3.6,0.3470639983812968,0.12401455081999302,0,3,0,19,1150,1160,1170,1180
WilliamSaliba,0,2,0,40,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
WilliamSmallbone,0,3,0,44,False,0.0,0.015364127854506174,0.0,0,3,0,1,1170,1210,1190,1200
WillianBorgesDaSilva,0,3,0,75,True,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
WillyBoly,2,2,90,54,True,2.4,0.057827676427276695,0.02907464302637998,0,3,0,5,1240,1280,1270,1310
WillyCaballero,0,1,0,46,False,0.0,0.0,0.0,0,4,0,20,1140,1200,1110,1160
WillNorris,0,1,0,40,False,0.0,0.0,0.0,0,4,0,2,1150,1150,1180,1210
XherdanShaqiri,0,3,0,64,True,0.0,0.035393378076454,0.1670854277908802,0,4,0,17,1190,1240,1280,1320
YanValery,0,2,0,47,False,0.0,0.0976379041870435,0.03053666154543559,0,3,0,1,1170,1210,1190,1200
YerryMina,6,2,90,55,False,5.4,0.07911004478994167,0.0010315249428937312,1,3,0,9,1190,1190,1200,1180
YoshinoriMuto,0,4,0,48,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
YouriTielemans,2,3,90,65,True,2.6,0.11950939023417644,0.07058748262452669,0,4,0,7,1150,1150,1180,1210
YvesBissouma,3,3,90,44,False,3.7,0.021888011063520726,0.01959192595229699,1,4,0,8,1240,1280,1270,1310
ZackSteffen,0,1,0,44,True,0.0,0.0,0.0,0,5,0,18,1110,1130,1010,1050
ZezeStevenSessegnon,0,2,0,43,True,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
ÇaglarSöyüncü,0,2,0,53,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
ØrjanNyland,0,1,0,40,True,0.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
AaronConnolly,2,4,90,52,True,4.8,0.2926897699634234,0.009993135432402293,0,4,0,15,1110,1130,1010,1050
AaronCresswell,1,2,90,59,False,3.9,0.02787751884066633,0.1908853282220662,0,4,0,5,1240,1280,1270,1310
AaronMooy,0,3,0,50,True,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
AaronRamsdale,2,1,90,46,False,2.0,0.0,0.0018472707477109186,0,2,3,3,1170,1210,1190,1200
AaronWanBissaka,1,2,90,57,True,3.5,0.03299936162376845,0.06872375944146404,0,4,0,10,1060,1110,1130,1160
AbdoulayeDoucouré,2,3,90,52,True,1.3,0.0,0.0,0,3,0,1,1170,1210,1190,1200
AboubakarKamara,0,3,0,48,False,0.0,0.05953820337626067,0.029906270856207062,0,4,0,14,1240,1320,1330,1350
AdamaTraoré,1,3,30,60,False,6.0,0.0,0.0,0,3,0,4,1170,1210,1190,1200
AdamForshaw,0,3,0,48,False,0.0,0.0,0.0,0,3,0,13,1190,1190,1200,1180
AdamLallana,2,3,90,62,True,5.5,0.05334452328018167,0.10724992465905166,0,4,0,15,1110,1130,1010,1050
AdamWebster,2,2,90,43,True,4.9,0.04663892208852551,0.011509800075807354,0,4,0,15,1110,1130,1010,1050
AdemolaLookman,2,3,90,51,False,6.8,0.21416831492947846,0.15718629225515401,0,4,0,14,1240,1320,1330,1350
AdrienSilva,0,3,0,44,False,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
AdriánBernabé,0,3,0,45,False,0.0,0.0,0.0,0,5,0,16,1140,1200,1110,1160
AdriánSanMigueldelCastillo,0,1,0,42,False,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
AhmedElSayedHegazy,0,2,0,41,True,0.0,0.0,0.0,0,2,0,2,1150,1150,1180,1210
AhmedElMohamady,0,2,0,43,False,0.0,0.0,0.0,0,3,0,18,1110,1130,1010,1050
AinsleyMaitlandNiles,5,2,90,46,False,5.1,0.03042879654094577,0.03977224841299984,0,2,0,7,1150,1150,1180,1210
AlbianAjeti,0,4,0,55,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
AleksandarMitrović,2,4,76,55,False,2.5,0.0,0.0,0,4,0,14,1240,1320,1330,1350
AlexNicolaoTelles,1,2,30,54,True,5.7,0.0,0.0,0,4,0,10,1060,1110,1130,1160
AlexandreLacazette,1,4,14,81,False,2.6,0.42670747777447104,0.06342106902350982,0,4,0,7,1150,1150,1180,1210
AlexisMacAllister,0,3,0,53,True,0.0,0.08483982185966202,0.11849032808095217,0,4,0,15,1110,1130,1010,1050
AlexIwobi,2,3,82,59,True,3.9,0.024133901074528695,0.08513432145118713,0,3,0,1,1170,1210,1190,1200
AlexMcCarthy,3,1,90,45,True,2.4,0.0,0.0,0,3,4,12,1260,1320,1330,1350
AlexOxladeChamberlain,4,3,15,63,False,3.0,0.016962810936901305,0.03353083382050197,0,4,0,6,1100,1150,1020,1050
AlfieMawson,0,2,0,43,False,0.0,0.0,0.0,0,4,0,14,1240,1320,1330,1350
AlirezaJahanbakhsh,1,3,45,54,True,6.3,0.10329559875222355,0.1399123829144698,0,4,0,15,1110,1130,1010,1050
AlissonRamsesBecker,7,1,90,59,False,2.5,0.0,0.0,1,4,3,6,1100,1150,1020,1050
AllanMarquesLoureiro,0,3,0,52,True,0.0,0.0,0.0,0,3,0,1,1170,1210,1190,1200
AllanSaintMaximin,0,3,0,51,True,0.0,0.07521851314231752,0.16188448062166572,0,4,0,8,1240,1280,1270,1310
